    "rms[Rho]"    ,    "rms[RhoE]"   ,       "CD"       ,       "CL"       
      -1.208105178,        4.23195363,     0.07849275157,     0.03817664149
      -1.212930739,       4.226230954,      0.0777275664,     0.03867763431
      -1.217747432,       4.220425908,     0.07695406724,      0.0392149161
      -1.220659674,       4.217584878,     0.07619502333,      0.0397102093
      -1.222537993,       4.216708386,     0.07544866012,     0.04013600618
      -1.226362114,       4.212154431,     0.07470044544,     0.04056882868
      -1.228962321,       4.209937375,     0.07395711548,     0.04105311273
      -1.229516846,       4.210275591,     0.07323012867,     0.04150497576
        -1.2348032,       4.203405806,     0.07254511169,     0.04184362559
      -1.237734042,       4.199697927,     0.07182986127,     0.04244934792
      -1.236447974,       4.202959934,     0.07117292413,     0.04286016053
       -1.23746678,       4.202326243,     0.07050655928,     0.04326181553
      -1.240126818,       4.199507615,     0.06985299882,      0.0437171073
      -1.243113265,       4.195776937,     0.06922326772,     0.04406081807
      -1.245173809,       4.194020367,     0.06856112689,     0.04466913691
      -1.247243903,       4.192683766,      0.0678858101,     0.04544496789
      -1.244121925,       4.199051696,     0.06726296075,     0.04592294198
      -1.247463937,       4.194851925,     0.06656837982,     0.04677142093
      -1.252631475,       4.188446995,     0.06596620858,     0.04729854995
       -1.25344651,       4.188304854,     0.06541323214,       0.047729165
      -1.257015902,       4.184005583,      0.0647959213,     0.04868920148
      -1.256785871,       4.185713089,     0.06421948953,     0.04956503889
      -1.255264646,       4.189668445,     0.06368772994,     0.05023623519
      -1.256005264,       4.189840779,     0.06318770683,     0.05081446363
       -1.26023893,       4.185121928,     0.06269363109,     0.05146979145
      -1.259860734,        4.18640133,     0.06222121559,     0.05205038882
