    "rms[Rho]"    ,    "rms[RhoE]"   ,       "CD"       ,       "CL"       
      -1.722078159,       3.643727163,     -0.0885384416,     -0.2318415239
      -1.717969214,       3.652404397,     -0.1062926985,     -0.2238530176
      -1.697000917,       3.698322757,      -0.122825961,     -0.2155323394
      -1.718173081,       3.651715118,     -0.1383457663,     -0.2053418272
       -1.71956128,       3.648257569,     -0.1527223445,     -0.1947668306
      -1.707191015,       3.675696168,     -0.1660758762,     -0.1805847976
      -1.720330627,       3.647438286,     -0.1784705715,     -0.1661931211
      -1.728610809,       3.627521415,     -0.1898570799,     -0.1516647138
      -1.706542817,       3.676967132,     -0.2002597174,     -0.1362080418
      -1.708699006,       3.674041519,     -0.2095881536,     -0.1199279161
      -1.698362657,        3.69668266,      -0.217988178,     -0.1016986611
      -1.710062331,       3.670184055,      -0.225362782,    -0.08275799821
      -1.715403839,       3.658719959,     -0.2319082114,     -0.0648270532
      -1.710983502,       3.668818939,     -0.2374894452,    -0.04503420212
      -1.714781697,        3.66105555,     -0.2424076694,    -0.02708239694
      -1.712222915,       3.666345231,     -0.2466770323,   -0.007508279396
      -1.714971447,        3.66138978,     -0.2503723848,     0.01163096565
      -1.705579458,       3.681791172,     -0.2534279356,     0.03108671165
      -1.698888548,       3.695641784,     -0.2558392806,     0.05105781016
      -1.700833544,       3.691163407,     -0.2577333762,     0.06968707288
      -1.723806151,       3.641264509,     -0.2594373534,     0.08862166124
      -1.718358342,       3.653731625,     -0.2606528247,      0.1066746596
      -1.708676382,       3.675154254,     -0.2616883773,      0.1241894723
      -1.705983519,       3.681312116,      -0.262237387,      0.1396554817
